timestamp,series,trial_id,mode,model,return,sharpe,params_json
2025-07-30T13:57:09.260170,NEW_SERIES_SINGLE_ddpg_20trials_250730_135709,,,,,,
2025-07-30T13:58:14.438602,NEW_SERIES_SINGLE_ddpg_20trials_250730_135814,,,,,,
2025-07-30T14:08:27,SINGLE_ddpg_20trials_250730_135814,trial_000,single,ddpg,-0.0587,-0.3130,"{""erl"": {""learning_rate"": 4.6296739351753085e-05, ""batch_size"": 1024, ""gamma"": 0.9831310378006856, ""net_dimension"": 1024, ""net_dims"": [1024, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 2048, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-30T14:18:44,SINGLE_ddpg_20trials_250730_135814,trial_001,single,ddpg,0.0050,0.0299,"{""erl"": {""learning_rate"": 9.752729982089953e-05, ""batch_size"": 1024, ""gamma"": 0.9500516790231556, ""net_dimension"": 256, ""net_dims"": [1024, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 1000000, ""buffer_init_size"": 2048, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-30T14:28:56,SINGLE_ddpg_20trials_250730_135814,trial_002,single,ddpg,0.1087,0.4894,"{""erl"": {""learning_rate"": 0.0008772259590429399, ""batch_size"": 512, ""gamma"": 0.977038766982085, ""net_dimension"": 512, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 1024, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-30T14:39:08,SINGLE_ddpg_20trials_250730_135814,trial_003,single,ddpg,0.0002,0.0011,"{""erl"": {""learning_rate"": 1.3085906119323641e-05, ""batch_size"": 4096, ""gamma"": 0.9727845853165755, ""net_dimension"": 256, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 1000000, ""buffer_init_size"": 8192, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-30T14:49:30,SINGLE_ddpg_20trials_250730_135814,trial_004,single,ddpg,0.0166,0.0926,"{""erl"": {""learning_rate"": 0.00027008043970805096, ""batch_size"": 512, ""gamma"": 0.9974380572237839, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 1000000, ""buffer_init_size"": 1024, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-30T14:59:57,SINGLE_ddpg_20trials_250730_135814,trial_005,single,ddpg,0.0079,0.0402,"{""erl"": {""learning_rate"": 1.0790500687997232e-05, ""batch_size"": 1024, ""gamma"": 0.9752179092616781, ""net_dimension"": 1024, ""net_dims"": [512, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 1000000, ""buffer_init_size"": 2048, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-30T15:10:09,SINGLE_ddpg_20trials_250730_135814,trial_006,single,ddpg,-0.0306,-0.1645,"{""erl"": {""learning_rate"": 3.5663162688584196e-05, ""batch_size"": 2048, ""gamma"": 0.9663831327187159, ""net_dimension"": 256, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 4.0, ""buffer_size"": 1000000, ""buffer_init_size"": 4096, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-30T15:20:11,SINGLE_ddpg_20trials_250730_135814,trial_007,single,ddpg,-0.0417,-0.2218,"{""erl"": {""learning_rate"": 2.0191756438367226e-05, ""batch_size"": 4096, ""gamma"": 0.9614045404744528, ""net_dimension"": 1024, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 4.0, ""buffer_size"": 1000000, ""buffer_init_size"": 8192, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-30T15:30:15,SINGLE_ddpg_20trials_250730_135814,trial_008,single,ddpg,0.0422,0.2153,"{""erl"": {""learning_rate"": 3.4065882761160326e-05, ""batch_size"": 4096, ""gamma"": 0.9804656429539028, ""net_dimension"": 1024, ""net_dims"": [1024, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 4.0, ""buffer_size"": 1000000, ""buffer_init_size"": 8192, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-30T15:40:19,SINGLE_ddpg_20trials_250730_135814,trial_009,single,ddpg,-0.0088,-0.0476,"{""erl"": {""learning_rate"": 0.0002557848012140496, ""batch_size"": 1024, ""gamma"": 0.9582736281227815, ""net_dimension"": 1024, ""net_dims"": [512, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 4.0, ""buffer_size"": 1000000, ""buffer_init_size"": 2048, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-30T15:50:26,SINGLE_ddpg_20trials_250730_135814,trial_010,single,ddpg,-0.0477,-0.2091,"{""erl"": {""learning_rate"": 0.0007987494072544888, ""batch_size"": 512, ""gamma"": 0.9913443835894089, ""net_dimension"": 512, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 1024, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-30T16:00:45,SINGLE_ddpg_20trials_250730_135814,trial_011,single,ddpg,0.0285,0.1558,"{""erl"": {""learning_rate"": 0.0008279751436806185, ""batch_size"": 4096, ""gamma"": 0.9809875547629735, ""net_dimension"": 512, ""net_dims"": [1024, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 8192, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-30T16:10:57,SINGLE_ddpg_20trials_250730_135814,trial_012,single,ddpg,0.0027,0.0161,"{""erl"": {""learning_rate"": 7.741412061068171e-05, ""batch_size"": 512, ""gamma"": 0.9855528773564154, ""net_dimension"": 512, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 4.0, ""buffer_size"": 1000000, ""buffer_init_size"": 1024, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-30T16:21:17,SINGLE_ddpg_20trials_250730_135814,trial_013,single,ddpg,0.0098,0.0541,"{""erl"": {""learning_rate"": 0.00024129894010809237, ""batch_size"": 2048, ""gamma"": 0.9752383535084549, ""net_dimension"": 512, ""net_dims"": [1024, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 4096, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-30T16:31:39,SINGLE_ddpg_20trials_250730_135814,trial_014,single,ddpg,-0.0203,-0.0977,"{""erl"": {""learning_rate"": 2.984156466302601e-05, ""batch_size"": 512, ""gamma"": 0.9882011255906573, ""net_dimension"": 1024, ""net_dims"": [1024, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 4.0, ""buffer_size"": 1000000, ""buffer_init_size"": 1024, ""eval_gap"": 64, ""eval_times"": 16}}"
